ssyk2012_4,year,daioe_allapps,daioe_stratgames,daioe_videogames,daioe_imgrec,daioe_imgcompr,daioe_imggen,daioe_readcompr,daioe_lngmod,daioe_translat,daioe_speechrec,daioe_genai,pctl_rank_allapps,pctl_rank_stratgames,pctl_rank_videogames,pctl_rank_imgrec,pctl_rank_imgcompr,pctl_rank_imggen,pctl_rank_readcompr,pctl_rank_lngmod,pctl_rank_translat,pctl_rank_speechrec,pctl_rank_genai,ssyk2012_1,ssyk2012_2,ssyk2012_3
4225 Office receptionists,2019,25.917505264282227,0.29340222477912903,4.683931350708008,0.3312520384788513,0.08377069979906082,0.4928716719150543,0.22304892539978027,0.16273869574069977,0.0468476377427578,0.5009567141532898,1.0844097137451172,84.5199966430664,71.51000213623047,48.11000061035156,79.30999755859375,80.26000213623047,75.05999755859375,69.1500015258789,78.61000061035156,91.61000061035156,95.62999725341797,76.4800033569336,4 Administration and customer service clerks,42 Customer services clerk,422 Client information clerks
4225 Office receptionists,2020,28.992938995361328,0.29344335198402405,4.7133684158325195,0.40483975410461426,0.09951383620500565,0.5922249555587769,0.22608976066112518,0.4002169072628021,0.051773879677057266,0.5640140771865845,1.7284495830535889,83.80999755859375,71.51000213623047,48.11000061035156,79.30999755859375,80.26000213623047,75.05999755859375,69.1500015258789,78.61000061035156,91.61000061035156,95.62999725341797,76.4800033569336,4 Administration and customer service clerks,42 Customer services clerk,422 Client information clerks
4225 Office receptionists,2021,31.738876342773438,0.2935374081134796,4.7178568840026855,0.47866857051849365,0.17614519596099854,0.7620580196380615,0.23880496621131897,0.48040321469306946,0.053960032761096954,0.5953627824783325,2.2118637561798096,83.56999969482422,71.51000213623047,48.11000061035156,79.30999755859375,80.26000213623047,75.05999755859375,69.1500015258789,78.61000061035156,91.61000061035156,95.62999725341797,76.4800033569336,4 Administration and customer service clerks,42 Customer services clerk,422 Client information clerks
4225 Office receptionists,2022,34.70280456542969,0.2935374975204468,4.7316460609436035,0.4945945739746094,0.20087313652038574,0.7967976927757263,0.2831873297691345,0.9415286183357239,0.055018920451402664,0.6402089595794678,2.9608640670776367,83.33000183105469,71.51000213623047,48.11000061035156,79.30999755859375,80.26000213623047,75.05999755859375,69.1500015258789,78.61000061035156,91.61000061035156,95.62999725341797,76.94999694824219,4 Administration and customer service clerks,42 Customer services clerk,422 Client information clerks
4225 Office receptionists,2023,39.1161994934082,0.29353758692741394,4.735264778137207,0.4977624714374542,0.273790180683136,0.8003122806549072,0.4634348452091217,1.2207036018371582,0.055634986609220505,1.0985392332077026,3.306201457977295,84.75,71.51000213623047,48.11000061035156,79.30999755859375,80.26000213623047,75.05999755859375,69.1500015258789,78.61000061035156,91.61000061035156,95.62999725341797,76.23999786376953,4 Administration and customer service clerks,42 Customer services clerk,422 Client information clerks
4226 Survey and market research interviewers,2010,0.29379165172576904,0.08499931544065475,,0.028292296454310417,,,,,,0.006769329309463501,,80.0199966430664,67.48999786376953,,74.3499984741211,,,,,,99.41000366210938,,4 Administration and customer service clerks,42 Customer services clerk,422 Client information clerks
4226 Survey and market research interviewers,2011,0.49253344535827637,0.16914969682693481,,0.03368600457906723,,,,,,0.013538658618927002,,80.0199966430664,67.48999786376953,,74.3499984741211,,,,,,99.41000366210938,,4 Administration and customer service clerks,42 Customer services clerk,422 Client information clerks
4226 Survey and market research interviewers,2012,0.7630220055580139,0.1828412562608719,,0.08660809695720673,,,,0.0006862974260002375,,0.035097379237413406,0.0006862974260002375,82.86000061035156,67.48999786376953,,74.3499984741211,,,,89.4800033569336,,99.41000366210938,89.4800033569336,4 Administration and customer service clerks,42 Customer services clerk,422 Client information clerks
4226 Survey and market research interviewers,2013,3.372358798980713,0.19653281569480896,1.2681478261947632,0.12281718105077744,,,,0.0019180963281542063,,0.05665609985589981,0.0019180963281542063,67.26000213623047,67.48999786376953,35.58000183105469,74.3499984741211,,,,89.4800033569336,,99.41000366210938,89.4800033569336,4 Administration and customer service clerks,42 Customer services clerk,422 Client information clerks
4226 Survey and market research interviewers,2014,5.587514400482178,0.21022439002990723,2.022911787033081,0.16058626770973206,,,0.003837357508018613,0.016623951494693756,,0.07228121906518936,0.016623951494693756,69.38999938964844,67.48999786376953,35.58000183105469,74.3499984741211,,,81.68000030517578,89.4800033569336,,99.41000366210938,89.4800033569336,4 Administration and customer service clerks,42 Customer services clerk,422 Client information clerks
4226 Survey and market research interviewers,2015,10.229971885681152,0.22514314949512482,2.7776756286621094,0.20310668647289276,,0.025804884731769562,0.006448264233767986,0.03010241687297821,0.00489631574600935,0.3855578303337097,0.09320665150880814,83.80999755859375,67.48999786376953,35.58000183105469,74.3499984741211,,58.040000915527344,81.68000030517578,89.4800033569336,97.04000091552734,99.41000366210938,76.70999908447266,4 Administration and customer service clerks,42 Customer services clerk,422 Client information clerks
4226 Survey and market research interviewers,2016,16.0805721282959,0.2795141041278839,2.9920475482940674,0.20758439600467682,0.055391620844602585,0.3342205882072449,0.168857142329216,0.05003582313656807,0.013873248361051083,0.43666476011276245,0.5783713459968567,82.62000274658203,67.48999786376953,35.58000183105469,74.3499984741211,79.08000183105469,58.040000915527344,81.68000030517578,89.4800033569336,97.04000091552734,99.41000366210938,68.19999694824219,4 Administration and customer service clerks,42 Customer services clerk,422 Client information clerks
4226 Survey and market research interviewers,2017,16.765533447265625,0.28137320280075073,3.0113978385925293,0.23116077482700348,0.07642330974340439,0.3342680037021637,0.17347164452075958,0.05355905368924141,0.020033754408359528,0.4546668231487274,0.5827592611312866,83.33000183105469,67.48999786376953,35.58000183105469,74.3499984741211,79.08000183105469,58.040000915527344,81.68000030517578,89.4800033569336,97.04000091552734,99.41000366210938,68.19999694824219,4 Administration and customer service clerks,42 Customer services clerk,422 Client information clerks
4226 Survey and market research interviewers,2018,19.69481658935547,0.2815290093421936,3.449993848800659,0.24485540390014648,0.07646259665489197,0.3952498435974121,0.182341530919075,0.12715370953083038,0.02773759700357914,0.5001610517501831,0.8513199090957642,83.80999755859375,67.48999786376953,35.58000183105469,74.3499984741211,79.08000183105469,58.040000915527344,81.68000030517578,89.4800033569336,97.04000091552734,99.41000366210938,71.27999877929688,4 Administration and customer service clerks,42 Customer services clerk,422 Client information clerks
4226 Survey and market research interviewers,2019,25.832284927368164,0.28161075711250305,4.338827610015869,0.32172372937202454,0.0825127586722374,0.4408475160598755,0.24556875228881836,0.1822531819343567,0.05365581065416336,0.5961531400680542,1.052264928817749,83.80999755859375,67.48999786376953,35.58000183105469,74.3499984741211,79.08000183105469,58.040000915527344,81.68000030517578,89.4800033569336,97.04000091552734,99.41000366210938,72.45999908447266,4 Administration and customer service clerks,42 Customer services clerk,422 Client information clerks
4226 Survey and market research interviewers,2020,29.01494789123535,0.28165024518966675,4.366096019744873,0.3931947648525238,0.09801949560642242,0.5297138094902039,0.2489165961742401,0.4482080340385437,0.059297963976860046,0.6711933016777039,1.7145558595657349,84.04000091552734,67.48999786376953,35.58000183105469,74.3499984741211,79.08000183105469,58.040000915527344,81.68000030517578,89.4800033569336,97.04000091552734,99.41000366210938,74.3499984741211,4 Administration and customer service clerks,42 Customer services clerk,422 Client information clerks
4226 Survey and market research interviewers,2021,31.795246124267578,0.2817405164241791,4.370253562927246,0.4648999273777008,0.17350013554096222,0.6816204190254211,0.26291558146476746,0.5380097031593323,0.06180182099342346,0.7084991335868835,2.1898574829101562,84.04000091552734,67.48999786376953,35.58000183105469,74.3499984741211,79.08000183105469,58.040000915527344,81.68000030517578,89.4800033569336,97.04000091552734,99.41000366210938,74.3499984741211,4 Administration and customer service clerks,42 Customer services clerk,422 Client information clerks
4226 Survey and market research interviewers,2022,34.94778823852539,0.28174060583114624,4.383026599884033,0.4803678095340729,0.19785675406455994,0.7126932144165039,0.3117789626121521,1.0544300079345703,0.06301459670066833,0.7618674039840698,2.9907009601593018,84.75,67.48999786376953,35.58000183105469,74.3499984741211,79.08000183105469,58.040000915527344,81.68000030517578,89.4800033569336,97.04000091552734,99.41000366210938,77.9000015258789,4 Administration and customer service clerks,42 Customer services clerk,422 Client information clerks
4226 Survey and market research interviewers,2023,39.820613861083984,0.2817406952381134,4.386379241943359,0.48344460129737854,0.26967883110046387,0.7158368229866028,0.5102248787879944,1.3670817613601685,0.06372018903493881,1.3072938919067383,3.369197368621826,87.3499984741211,67.48999786376953,35.58000183105469,74.3499984741211,79.08000183105469,58.040000915527344,81.68000030517578,89.4800033569336,97.04000091552734,99.41000366210938,78.37000274658203,4 Administration and customer service clerks,42 Customer services clerk,422 Client information clerks
4321 Warehouse and terminal supervisors,2010,0.2515219449996948,0.0809888243675232,,0.025614282116293907,,,,,,0.003259283024817705,,53.06999969482422,56.619998931884766,,58.040000915527344,,,,,,44.09000015258789,,4 Administration and customer service clerks,43 Stock clerks,432 Stores and transport clerks
4321 Warehouse and terminal supervisors,2011,0.4196144640445709,0.16116875410079956,,0.03049744851887226,,,,,,0.00651856604963541,,53.310001373291016,56.619998931884766,,58.040000915527344,,,,,,44.09000015258789,,4 Administration and customer service clerks,43 Stock clerks,432 Stores and transport clerks
4321 Warehouse and terminal supervisors,2012,0.6261383295059204,0.17421431839466095,,0.07841018587350845,,,,0.0003916039422620088,,0.016898615285754204,0.0003916039422620088,52.130001068115234,56.619998931884766,,58.040000915527344,,,,40.310001373291016,,44.09000015258789,40.310001373291016,4 Administration and customer service clerks,43 Stock clerks,432 Stores and transport clerks
4321 Warehouse and terminal supervisors,2013,3.4004294872283936,0.18725988268852234,1.5436160564422607,0.11119189113378525,,,,0.0010944731766358018,,0.027278665453195572,0.0010944731766358018,69.38999938964844,56.619998931884766,72.45999908447266,58.040000915527344,,,,40.310001373291016,,44.09000015258789,40.310001373291016,4 Administration and customer service clerks,43 Stock clerks,432 Stores and transport clerks
4321 Warehouse and terminal supervisors,2014,5.601097106933594,0.20030544698238373,2.4623305797576904,0.14538593590259552,,,0.0023124883882701397,0.009485690854489803,,0.03480181843042374,0.009485690854489803,71.04000091552734,56.619998931884766,72.45999908447266,58.040000915527344,,,40.310001373291016,40.310001373291016,,44.09000015258789,40.310001373291016,4 Administration and customer service clerks,43 Stock clerks,432 Stores and transport clerks
4321 Warehouse and terminal supervisors,2015,9.523273468017578,0.21452029049396515,3.381044864654541,0.18388158082962036,,0.020449701696634293,0.0038858866319060326,0.017176557332277298,0.0024165487848222256,0.18563760817050934,0.06262608617544174,66.30999755859375,56.619998931884766,72.45999908447266,58.040000915527344,,37.0,40.310001373291016,40.310001373291016,41.25,44.09000015258789,41.4900016784668,4 Administration and customer service clerks,43 Stock clerks,432 Stores and transport clerks
4321 Warehouse and terminal supervisors,2016,14.142524719238281,0.2663258910179138,3.6419827938079834,0.18793544173240662,0.04462200030684471,0.26486119627952576,0.10175757855176926,0.028550636023283005,0.0068470630794763565,0.21024447679519653,0.42351698875427246,58.5099983215332,56.619998931884766,72.45999908447266,58.040000915527344,47.869998931884766,37.0,40.310001373291016,40.310001373291016,41.25,44.09000015258789,39.83000183105469,4 Administration and customer service clerks,43 Stock clerks,432 Stores and transport clerks
4321 Warehouse and terminal supervisors,2017,14.66559886932373,0.26809728145599365,3.665536642074585,0.20928019285202026,0.06156456470489502,0.26489874720573425,0.10453839600086212,0.03056100569665432,0.009887545369565487,0.2189120650291443,0.42611268162727356,57.79999923706055,56.619998931884766,72.45999908447266,58.040000915527344,47.869998931884766,37.0,40.310001373291016,40.310001373291016,41.25,44.09000015258789,39.83000183105469,4 Administration and customer service clerks,43 Stock clerks,432 Stores and transport clerks
